"[0.23570226039551587, 0.7071067811865476, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587]"
"[0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794]"
"[0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794]"
"[0.25, 0.25, 0.5, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
"[0.3651483716701107, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.3651483716701107, 0.18257418583505536, 0.5477225575051661, 0.18257418583505536, 0.3651483716701107, 0.3651483716701107]"
"[0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.5, 0.25, 0.25, 0.25]"
"[0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25]"
"[0.22941573387056174, 0.4588314677411235, 0.22941573387056174, 0.22941573387056174, 0.22941573387056174, 0.22941573387056174, 0.4588314677411235, 0.22941573387056174, 0.22941573387056174, 0.4588314677411235]"
"[0.19245008972987526, 0.3849001794597505, 0.3849001794597505, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.5773502691896257, 0.19245008972987526]"
"[0.1796053020267749, 0.7184212081070996, 0.1796053020267749, 0.3592106040535498, 0.1796053020267749, 0.1796053020267749, 0.1796053020267749, 0.1796053020267749, 0.1796053020267749, 0.3592106040535498]"
"[0.5773502691896258, 0.2886751345948129, 0.43301270189221935, 0.2886751345948129, 0.2886751345948129, 0.14433756729740646, 0.2886751345948129, 0.14433756729740646, 0.2886751345948129, 0.14433756729740646]"
"[0.26967994498529685, 0.40451991747794525, 0.26967994498529685, 0.26967994498529685, 0.26967994498529685, 0.26967994498529685, 0.40451991747794525, 0.40451991747794525, 0.26967994498529685, 0.26967994498529685]"
"[0.31622776601683794, 0.31622776601683794, 0.4743416490252569, 0.4743416490252569, 0.15811388300841897, 0.15811388300841897, 0.15811388300841897, 0.15811388300841897, 0.4743416490252569, 0.15811388300841897]"
"[0.22941573387056174, 0.4588314677411235, 0.4588314677411235, 0.4588314677411235, 0.22941573387056174, 0.22941573387056174, 0.22941573387056174, 0.22941573387056174, 0.22941573387056174, 0.22941573387056174]"
"[0.21320071635561041, 0.21320071635561041, 0.21320071635561041, 0.42640143271122083, 0.42640143271122083, 0.42640143271122083, 0.21320071635561041, 0.42640143271122083, 0.21320071635561041, 0.21320071635561041]"
"[0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25]"
"[0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794]"
"[0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794]"
"[0.3592106040535498, 0.3592106040535498, 0.1796053020267749, 0.1796053020267749, 0.3592106040535498, 0.3592106040535498, 0.3592106040535498, 0.3592106040535498, 0.3592106040535498, 0.1796053020267749]"
"[0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25]"
"[0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794]"
"[0.5, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25]"
"[0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794]"
"[0.4, 0.4, 0.4, 0.2, 0.4, 0.2, 0.2, 0.4, 0.2, 0.2]"
"[0.282842712474619, 0.4242640687119285, 0.4242640687119285, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619]"
"[0.21320071635561041, 0.21320071635561041, 0.21320071635561041, 0.21320071635561041, 0.42640143271122083, 0.42640143271122083, 0.42640143271122083, 0.21320071635561041, 0.42640143271122083, 0.21320071635561041]"
"[0.2, 0.2, 0.4, 0.4, 0.4, 0.2, 0.2, 0.4, 0.2, 0.4]"
"[0.2773500981126146, 0.2773500981126146, 0.2773500981126146, 0.2773500981126146, 0.2773500981126146, 0.5547001962252291, 0.2773500981126146, 0.2773500981126146, 0.2773500981126146, 0.2773500981126146]"
"[0.39801487608399566, 0.19900743804199783, 0.19900743804199783, 0.19900743804199783, 0.19900743804199783, 0.29851115706299675, 0.39801487608399566, 0.5970223141259935, 0.19900743804199783, 0.19900743804199783]"
"[0.4588314677411235, 0.22941573387056174, 0.22941573387056174, 0.4588314677411235, 0.22941573387056174, 0.22941573387056174, 0.22941573387056174, 0.4588314677411235, 0.22941573387056174, 0.22941573387056174]"
"[0.42640143271122083, 0.21320071635561041, 0.42640143271122083, 0.42640143271122083, 0.42640143271122083, 0.21320071635561041, 0.21320071635561041, 0.21320071635561041, 0.21320071635561041, 0.21320071635561041]"
"[0.23249527748763857, 0.34874291623145787, 0.23249527748763857, 0.23249527748763857, 0.23249527748763857, 0.23249527748763857, 0.34874291623145787, 0.46499055497527714, 0.23249527748763857, 0.46499055497527714]"
"[0.1889822365046136, 0.3779644730092272, 0.3779644730092272, 0.3779644730092272, 0.1889822365046136, 0.3779644730092272, 0.1889822365046136, 0.3779644730092272, 0.1889822365046136, 0.3779644730092272]"
"[0.4242640687119285, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.4242640687119285, 0.282842712474619, 0.282842712474619]"
"[0.14907119849998599, 0.29814239699997197, 0.29814239699997197, 0.5962847939999439, 0.29814239699997197, 0.29814239699997197, 0.14907119849998599, 0.4472135954999579, 0.14907119849998599, 0.14907119849998599]"
"[0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.5, 0.25, 0.25, 0.25]"
"[0.1543033499620919, 0.3086066999241838, 0.6172133998483676, 0.1543033499620919, 0.1543033499620919, 0.1543033499620919, 0.4629100498862757, 0.1543033499620919, 0.3086066999241838, 0.3086066999241838]"
"[0.26490647141300877, 0.13245323570650439, 0.13245323570650439, 0.26490647141300877, 0.13245323570650439, 0.26490647141300877, 0.39735970711951313, 0.26490647141300877, 0.26490647141300877, 0.6622661785325219]"
"[0.26967994498529685, 0.26967994498529685, 0.40451991747794525, 0.26967994498529685, 0.26967994498529685, 0.40451991747794525, 0.40451991747794525, 0.26967994498529685, 0.26967994498529685, 0.26967994498529685]"
"[0.30151134457776363, 0.30151134457776363, 0.30151134457776363, 0.30151134457776363, 0.45226701686664544, 0.45226701686664544, 0.15075567228888181, 0.15075567228888181, 0.30151134457776363, 0.30151134457776363]"
"[0.2519763153394848, 0.629940788348712, 0.2519763153394848, 0.3779644730092272, 0.2519763153394848, 0.2519763153394848, 0.2519763153394848, 0.2519763153394848, 0.2519763153394848, 0.1259881576697424]"
"[0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794, 0.31622776601683794]"
"[0.2279211529192759, 0.2279211529192759, 0.2279211529192759, 0.2279211529192759, 0.3418817293789138, 0.2279211529192759, 0.2279211529192759, 0.2279211529192759, 0.6837634587578276, 0.2279211529192759]"
"[0.4472135954999579, 0.29814239699997197, 0.29814239699997197, 0.29814239699997197, 0.29814239699997197, 0.29814239699997197, 0.29814239699997197, 0.29814239699997197, 0.29814239699997197, 0.29814239699997197]"
"[0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5]"
"[0.23570226039551587, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587, 0.7071067811865476, 0.23570226039551587, 0.23570226039551587, 0.23570226039551587]"
"[0.15617376188860607, 0.31234752377721214, 0.31234752377721214, 0.15617376188860607, 0.4685212856658182, 0.15617376188860607, 0.31234752377721214, 0.31234752377721214, 0.31234752377721214, 0.4685212856658182]"
